date,product_id,stock_level,stock_before_sale,reorder_triggered,order_quantity
2023-07-11,SKU_0084,13596,13781,0,0
2023-07-12,SKU_0084,13420,13596,0,0
2023-07-13,SKU_0084,13235,13420,0,0
2023-07-14,SKU_0084,13082,13235,0,0
2023-07-15,SKU_0084,12958,13082,0,0
2023-07-16,SKU_0084,12801,12958,0,0
2023-07-17,SKU_0084,12595,12801,0,0
2023-07-18,SKU_0084,12389,12595,0,0
2023-07-19,SKU_0084,12214,12389,0,0
2023-07-20,SKU_0084,12007,12214,0,0
2023-07-22,SKU_0084,11886,12007,0,0
2023-07-23,SKU_0084,11749,11886,0,0
2023-07-25,SKU_0084,11564,11749,0,0
2023-07-26,SKU_0084,11415,11564,0,0
2023-07-27,SKU_0084,11257,11415,0,0
2023-07-28,SKU_0084,11099,11257,0,0
2023-07-29,SKU_0084,10955,11099,0,0
2023-07-30,SKU_0084,10827,10955,0,0
2023-07-31,SKU_0084,10586,10827,0,0
2023-08-01,SKU_0084,10371,10586,0,0
2023-08-02,SKU_0084,10246,10371,0,0
2023-08-03,SKU_0084,10029,10246,0,0
2023-08-04,SKU_0084,9824,10029,0,0
2023-08-05,SKU_0084,9628,9824,0,0
2023-08-06,SKU_0084,9450,9628,0,0
2023-08-07,SKU_0084,9299,9450,0,0
2023-08-08,SKU_0084,9146,9299,0,0
2023-08-09,SKU_0084,9014,9146,0,0
2023-08-10,SKU_0084,8858,9014,0,0
2023-08-11,SKU_0084,8725,8858,0,0
2023-08-12,SKU_0084,8625,8725,0,0
2023-08-13,SKU_0084,8525,8625,0,0
2023-08-14,SKU_0084,8418,8525,0,0
2023-08-15,SKU_0084,8290,8418,0,0
2023-08-16,SKU_0084,8178,8290,0,0
2023-08-17,SKU_0084,8032,8178,0,0
2023-08-18,SKU_0084,7882,8032,0,0
2023-08-19,SKU_0084,7766,7882,0,0
2023-08-20,SKU_0084,7682,7766,0,0
2023-08-21,SKU_0084,7561,7682,0,0
2023-08-22,SKU_0084,7447,7561,0,0
2023-08-23,SKU_0084,7326,7447,0,0
2023-08-24,SKU_0084,7182,7326,0,0
2023-08-25,SKU_0084,7060,7182,0,0
2023-08-26,SKU_0084,6977,7060,0,0
2023-08-27,SKU_0084,6876,6977,0,0
2023-08-28,SKU_0084,6757,6876,0,0
2023-08-29,SKU_0084,6632,6757,0,0
2023-08-30,SKU_0084,6513,6632,0,0
2023-08-31,SKU_0084,6406,6513,0,0
2023-09-01,SKU_0084,6285,6406,0,0
2023-09-02,SKU_0084,6185,6285,0,0
2023-09-03,SKU_0084,6110,6185,0,0
2023-09-04,SKU_0084,5946,6110,0,0
2023-09-05,SKU_0084,5731,5946,0,0
2023-09-06,SKU_0084,5530,5731,0,0
2023-09-07,SKU_0084,5432,5530,0,0
2023-09-08,SKU_0084,5333,5432,0,0
2023-09-09,SKU_0084,5264,5333,0,0
2023-09-10,SKU_0084,5192,5264,0,0
2023-09-11,SKU_0084,5066,5192,0,0
2023-09-12,SKU_0084,4963,5066,0,0
2023-09-13,SKU_0084,4856,4963,0,0
2023-09-14,SKU_0084,4746,4856,0,0
2023-09-15,SKU_0084,4638,4746,0,0
2023-09-16,SKU_0084,4555,4638,0,0
2023-09-17,SKU_0084,4457,4555,0,0
2023-09-18,SKU_0084,4349,4457,0,0
2023-09-19,SKU_0084,4252,4349,0,0
2023-09-20,SKU_0084,4137,4252,0,0
2023-09-21,SKU_0084,4006,4137,0,0
2023-09-22,SKU_0084,3876,4006,0,0
2023-09-23,SKU_0084,3801,3876,0,0
2023-09-24,SKU_0084,3724,3801,0,0
2023-09-25,SKU_0084,3610,3724,0,0
2023-09-26,SKU_0084,3487,3610,0,0
2023-09-27,SKU_0084,3372,3487,0,0
2023-09-28,SKU_0084,3248,3372,0,0
2023-09-29,SKU_0084,3126,3248,0,0
2023-09-30,SKU_0084,3025,3126,0,0
2023-10-01,SKU_0084,2934,3025,0,0
2023-10-02,SKU_0084,2803,2934,0,0
2023-10-03,SKU_0084,2666,2803,0,0
2023-10-04,SKU_0084,2559,2666,0,0
2023-10-05,SKU_0084,2427,2559,0,0
2023-10-06,SKU_0084,2284,2427,0,0
2023-10-07,SKU_0084,2193,2284,0,0
2023-10-08,SKU_0084,2082,2193,0,0
2023-10-09,SKU_0084,1944,2082,0,0
2023-10-10,SKU_0084,1828,1944,0,0
2023-10-11,SKU_0084,1724,1828,0,0
2023-10-12,SKU_0084,1582,1724,0,0
2023-10-14,SKU_0084,17139,1582,1,15650
2023-10-15,SKU_0084,17059,17139,0,0
2023-10-17,SKU_0084,16929,17059,0,0
2023-10-18,SKU_0084,16796,16929,0,0
2023-10-19,SKU_0084,16685,16796,0,0
2023-10-20,SKU_0084,16541,16685,0,0
2023-10-21,SKU_0084,16453,16541,0,0
2023-10-22,SKU_0084,16352,16453,0,0
2023-10-23,SKU_0084,16225,16352,0,0
2023-10-24,SKU_0084,16082,16225,0,0
2023-10-25,SKU_0084,15956,16082,0,0
2023-10-26,SKU_0084,15831,15956,0,0
2023-10-27,SKU_0084,15709,15831,0,0
2023-10-28,SKU_0084,15591,15709,0,0
2023-10-29,SKU_0084,15476,15591,0,0
2023-10-30,SKU_0084,15338,15476,0,0
2023-10-31,SKU_0084,15169,15338,0,0
2023-11-01,SKU_0084,15004,15169,0,0
2023-11-02,SKU_0084,14841,15004,0,0
2023-11-03,SKU_0084,14661,14841,0,0
2023-11-05,SKU_0084,14525,14661,0,0
2023-11-06,SKU_0084,14324,14525,0,0
2023-11-07,SKU_0084,14123,14324,0,0
2023-11-08,SKU_0084,13919,14123,0,0
2023-11-09,SKU_0084,13777,13919,0,0
2023-11-10,SKU_0084,13586,13777,0,0
2023-11-11,SKU_0084,13465,13586,0,0
2023-11-12,SKU_0084,13328,13465,0,0
2023-11-13,SKU_0084,13146,13328,0,0
2023-11-14,SKU_0084,12933,13146,0,0
2023-11-15,SKU_0084,12783,12933,0,0
2023-11-17,SKU_0084,12640,12783,0,0
2023-11-18,SKU_0084,12495,12640,0,0
2023-11-19,SKU_0084,12333,12495,0,0
2023-11-20,SKU_0084,12144,12333,0,0
2023-11-21,SKU_0084,11928,12144,0,0
2023-11-22,SKU_0084,11719,11928,0,0
2023-11-24,SKU_0084,11461,11719,0,0
2023-11-25,SKU_0084,11286,11461,0,0
2023-11-26,SKU_0084,11163,11286,0,0
2023-11-27,SKU_0084,10854,11163,0,0
2023-11-28,SKU_0084,10568,10854,0,0
2023-11-29,SKU_0084,10366,10568,0,0
2023-11-30,SKU_0084,10168,10366,0,0
2023-12-01,SKU_0084,9886,10168,0,0
2023-12-02,SKU_0084,9722,9886,0,0
2023-12-03,SKU_0084,9512,9722,0,0
2023-12-04,SKU_0084,9293,9512,0,0
2023-12-05,SKU_0084,9052,9293,0,0
2023-12-06,SKU_0084,8851,9052,0,0
2023-12-07,SKU_0084,8610,8851,0,0
2023-12-08,SKU_0084,8349,8610,0,0
2023-12-09,SKU_0084,8173,8349,0,0
2023-12-10,SKU_0084,7945,8173,0,0
2023-12-11,SKU_0084,7649,7945,0,0
2023-12-12,SKU_0084,7407,7649,0,0
2023-12-13,SKU_0084,7176,7407,0,0
2023-12-14,SKU_0084,6966,7176,0,0
2023-12-15,SKU_0084,6745,6966,0,0
2023-12-16,SKU_0084,6534,6745,0,0
2023-12-17,SKU_0084,6363,6534,0,0
2023-12-18,SKU_0084,6095,6363,0,0
2023-12-19,SKU_0084,5875,6095,0,0
2023-12-20,SKU_0084,5599,5875,0,0
2023-12-21,SKU_0084,5324,5599,0,0
2023-12-22,SKU_0084,5063,5324,0,0
2023-12-23,SKU_0084,4891,5063,0,0
2023-12-24,SKU_0084,4652,4891,0,0
2023-12-25,SKU_0084,4283,4652,0,0
2023-12-27,SKU_0084,4025,4283,0,0
2023-12-28,SKU_0084,3722,4025,0,0
2023-12-29,SKU_0084,3471,3722,0,0
2023-12-30,SKU_0084,3262,3471,0,0
2023-12-31,SKU_0084,3049,3262,0,0
2024-01-01,SKU_0084,2359,3049,0,0
2024-01-02,SKU_0084,2086,2359,0,0
2024-01-03,SKU_0084,1732,2086,0,0
2024-01-04,SKU_0084,16776,1732,1,15650
2024-01-05,SKU_0084,16270,16776,0,0
2024-01-06,SKU_0084,15890,16270,0,0
2024-01-07,SKU_0084,15442,15890,0,0
2024-01-08,SKU_0084,15112,15442,0,0
2024-01-09,SKU_0084,14517,15112,0,0
2024-01-10,SKU_0084,14007,14517,0,0
2024-01-11,SKU_0084,13676,14007,0,0
2024-01-12,SKU_0084,13062,13676,0,0
2024-01-13,SKU_0084,12696,13062,0,0
2024-01-14,SKU_0084,12350,12696,0,0
2024-01-16,SKU_0084,12067,12350,0,0
2024-01-17,SKU_0084,11744,12067,0,0
2024-01-18,SKU_0084,11348,11744,0,0
2024-01-19,SKU_0084,10943,11348,0,0
2024-01-20,SKU_0084,10717,10943,0,0
2024-01-21,SKU_0084,10498,10717,0,0
2024-01-22,SKU_0084,10153,10498,0,0
2024-01-23,SKU_0084,9795,10153,0,0
2024-01-24,SKU_0084,9445,9795,0,0
2024-01-25,SKU_0084,9020,9445,0,0
2024-01-27,SKU_0084,8742,9020,0,0
2024-01-28,SKU_0084,8438,8742,0,0
2024-01-29,SKU_0084,8067,8438,0,0
2024-01-30,SKU_0084,7640,8067,0,0
2024-01-31,SKU_0084,7322,7640,0,0
2024-02-01,SKU_0084,6837,7322,0,0
2024-02-02,SKU_0084,6393,6837,0,0
2024-02-03,SKU_0084,6135,6393,0,0
2024-02-04,SKU_0084,5753,6135,0,0
2024-02-05,SKU_0084,5352,5753,0,0
2024-02-06,SKU_0084,4930,5352,0,0
2024-02-07,SKU_0084,4483,4930,0,0
2024-02-08,SKU_0084,4011,4483,0,0
2024-02-09,SKU_0084,3550,4011,0,0
2024-02-10,SKU_0084,3193,3550,0,0
2024-02-11,SKU_0084,2930,3193,0,0
2024-02-12,SKU_0084,2522,2930,0,0
2024-02-13,SKU_0084,2057,2522,0,0
2024-02-14,SKU_0084,17162,2057,1,15650
2024-02-15,SKU_0084,16662,17162,0,0
2024-02-16,SKU_0084,16163,16662,0,0
2024-02-17,SKU_0084,15819,16163,0,0
2024-02-19,SKU_0084,15339,15819,0,0
2024-02-21,SKU_0084,14882,15339,0,0
2024-02-23,SKU_0084,14531,14882,0,0
2024-02-25,SKU_0084,14231,14531,0,0
2024-02-27,SKU_0084,13863,14231,0,0
2024-02-28,SKU_0084,13432,13863,0,0
2024-02-29,SKU_0084,12917,13432,0,0
2024-03-01,SKU_0084,12544,12917,0,0
2024-03-02,SKU_0084,12156,12544,0,0
2024-03-04,SKU_0084,11771,12156,0,0
2024-03-05,SKU_0084,11397,11771,0,0
2024-03-06,SKU_0084,10860,11397,0,0
2024-03-07,SKU_0084,10142,10860,0,0
2024-03-08,SKU_0084,9618,10142,0,0
2024-03-09,SKU_0084,9221,9618,0,0
2024-03-10,SKU_0084,8693,9221,0,0
2024-03-11,SKU_0084,8239,8693,0,0
2024-03-12,SKU_0084,7706,8239,0,0
2024-03-13,SKU_0084,7258,7706,0,0
2024-03-15,SKU_0084,6703,7258,0,0
2024-03-16,SKU_0084,6298,6703,0,0
2024-03-17,SKU_0084,5921,6298,0,0
2024-03-18,SKU_0084,5520,5921,0,0
2024-03-19,SKU_0084,5126,5520,0,0
2024-03-20,SKU_0084,4644,5126,0,0
2024-03-21,SKU_0084,4218,4644,0,0
2024-03-23,SKU_0084,3793,4218,0,0
2024-03-24,SKU_0084,3420,3793,0,0
2024-03-25,SKU_0084,2864,3420,0,0
2024-03-26,SKU_0084,2357,2864,0,0
2024-03-27,SKU_0084,1934,2357,0,0
2024-03-28,SKU_0084,17069,1934,1,15650
2024-03-29,SKU_0084,16672,17069,0,0
2024-03-30,SKU_0084,16332,16672,0,0
2024-03-31,SKU_0084,16038,16332,0,0
2024-04-01,SKU_0084,15593,16038,0,0
2024-04-02,SKU_0084,15191,15593,0,0
2024-04-04,SKU_0084,14663,15191,0,0
2024-04-05,SKU_0084,14168,14663,0,0
2024-04-06,SKU_0084,13759,14168,0,0
2024-04-07,SKU_0084,13407,13759,0,0
2024-04-08,SKU_0084,12618,13407,0,0
2024-04-09,SKU_0084,11796,12618,0,0
2024-04-10,SKU_0084,11392,11796,0,0
2024-04-11,SKU_0084,10772,11392,0,0
2024-04-12,SKU_0084,9926,10772,0,0
2024-04-14,SKU_0084,9437,9926,0,0
2024-04-15,SKU_0084,9022,9437,0,0
2024-04-17,SKU_0084,8291,9022,0,0
2024-04-18,SKU_0084,7756,8291,0,0
2024-04-19,SKU_0084,7336,7756,0,0
2024-04-20,SKU_0084,6997,7336,0,0
2024-04-21,SKU_0084,6712,6997,0,0
2024-04-22,SKU_0084,5891,6712,0,0
2024-04-23,SKU_0084,5456,5891,0,0
2024-04-24,SKU_0084,4851,5456,0,0
2024-04-25,SKU_0084,4130,4851,0,0
2024-04-26,SKU_0084,3288,4130,0,0
2024-04-27,SKU_0084,2810,3288,0,0
2024-04-28,SKU_0084,2186,2810,0,0
2024-04-29,SKU_0084,1815,2186,0,0
2024-04-30,SKU_0084,17100,1815,1,15650
2024-05-01,SKU_0084,16730,17100,0,0
2024-05-02,SKU_0084,16277,16730,0,0
2024-05-03,SKU_0084,15964,16277,0,0
2024-05-04,SKU_0084,15722,15964,0,0
2024-05-05,SKU_0084,15399,15722,0,0
2024-05-06,SKU_0084,15002,15399,0,0
2024-05-07,SKU_0084,14663,15002,0,0
2024-05-08,SKU_0084,14269,14663,0,0
2024-05-09,SKU_0084,13809,14269,0,0
2024-05-10,SKU_0084,13371,13809,0,0
2024-05-12,SKU_0084,13068,13371,0,0
2024-05-13,SKU_0084,12737,13068,0,0
2024-05-15,SKU_0084,12362,12737,0,0
2024-05-16,SKU_0084,11947,12362,0,0
2024-05-17,SKU_0084,11497,11947,0,0
2024-05-18,SKU_0084,11219,11497,0,0
2024-05-20,SKU_0084,10799,11219,0,0
2024-05-21,SKU_0084,10461,10799,0,0
2024-05-22,SKU_0084,10041,10461,0,0
2024-05-23,SKU_0084,9718,10041,0,0
2024-05-25,SKU_0084,9406,9718,0,0
2024-05-26,SKU_0084,9155,9406,0,0
2024-05-27,SKU_0084,8829,9155,0,0
2024-05-28,SKU_0084,8403,8829,0,0
2024-05-29,SKU_0084,7889,8403,0,0
2024-05-30,SKU_0084,7234,7889,0,0
2024-05-31,SKU_0084,6716,7234,0,0
2024-06-01,SKU_0084,6445,6716,0,0
2024-06-02,SKU_0084,6244,6445,0,0
2024-06-03,SKU_0084,5911,6244,0,0
2024-06-04,SKU_0084,5663,5911,0,0
2024-06-05,SKU_0084,5391,5663,0,0
2024-06-06,SKU_0084,5128,5391,0,0
2024-06-07,SKU_0084,4826,5128,0,0
2024-06-08,SKU_0084,4561,4826,0,0
2024-06-09,SKU_0084,4309,4561,0,0
2024-06-10,SKU_0084,4055,4309,0,0
2024-06-11,SKU_0084,3820,4055,0,0
2024-06-12,SKU_0084,3518,3820,0,0
2024-06-13,SKU_0084,3282,3518,0,0
2024-06-14,SKU_0084,3042,3282,0,0
2024-06-15,SKU_0084,2838,3042,0,0
2024-06-16,SKU_0084,2612,2838,0,0
2024-06-17,SKU_0084,2282,2612,0,0
2024-06-18,SKU_0084,2028,2282,0,0
2024-06-19,SKU_0084,1767,2028,0,0
2024-06-21,SKU_0084,17080,1767,1,15650
2024-06-22,SKU_0084,16871,17080,0,0
2024-06-23,SKU_0084,16671,16871,0,0
2024-06-24,SKU_0084,16414,16671,0,0
2024-06-25,SKU_0084,16108,16414,0,0
2024-06-26,SKU_0084,15825,16108,0,0
2024-06-27,SKU_0084,15534,15825,0,0
2024-06-28,SKU_0084,15230,15534,0,0
2024-06-29,SKU_0084,15047,15230,0,0
2024-06-30,SKU_0084,14837,15047,0,0
2024-07-01,SKU_0084,14538,14837,0,0
2024-07-02,SKU_0084,14256,14538,0,0
2024-07-03,SKU_0084,13914,14256,0,0
2024-07-04,SKU_0084,13363,13914,0,0
2024-07-05,SKU_0084,13131,13363,0,0
2024-07-06,SKU_0084,12852,13131,0,0
2024-07-07,SKU_0084,12566,12852,0,0
2024-07-08,SKU_0084,12325,12566,0,0
2024-07-09,SKU_0084,12117,12325,0,0
2024-07-10,SKU_0084,11944,12117,0,0
2024-07-12,SKU_0084,11719,11944,0,0
2024-07-13,SKU_0084,11531,11719,0,0
2024-07-14,SKU_0084,11357,11531,0,0
2024-07-16,SKU_0084,11118,11357,0,0
2024-07-17,SKU_0084,10889,11118,0,0
2024-07-18,SKU_0084,10662,10889,0,0
2024-07-19,SKU_0084,10494,10662,0,0
2024-07-20,SKU_0084,10334,10494,0,0
2024-07-21,SKU_0084,10175,10334,0,0
2024-07-22,SKU_0084,9903,10175,0,0
2024-07-23,SKU_0084,9557,9903,0,0
2024-07-24,SKU_0084,9289,9557,0,0
2024-07-25,SKU_0084,8910,9289,0,0
2024-07-26,SKU_0084,8609,8910,0,0
2024-07-27,SKU_0084,8372,8609,0,0
2024-07-28,SKU_0084,8210,8372,0,0
2024-07-29,SKU_0084,7993,8210,0,0
2024-07-30,SKU_0084,7778,7993,0,0
2024-07-31,SKU_0084,7551,7778,0,0
2024-08-01,SKU_0084,7392,7551,0,0
2024-08-02,SKU_0084,7258,7392,0,0
2024-08-03,SKU_0084,7142,7258,0,0
2024-08-04,SKU_0084,7020,7142,0,0
2024-08-05,SKU_0084,6848,7020,0,0
2024-08-07,SKU_0084,6715,6848,0,0
2024-08-09,SKU_0084,6592,6715,0,0
2024-08-10,SKU_0084,6496,6592,0,0
2024-08-11,SKU_0084,6399,6496,0,0
2024-08-12,SKU_0084,6150,6399,0,0
2024-08-13,SKU_0084,5885,6150,0,0
2024-08-14,SKU_0084,5739,5885,0,0
2024-08-15,SKU_0084,5529,5739,0,0
2024-08-16,SKU_0084,5285,5529,0,0
2024-08-17,SKU_0084,5113,5285,0,0
2024-08-18,SKU_0084,4948,5113,0,0
2024-08-19,SKU_0084,4832,4948,0,0
2024-08-20,SKU_0084,4685,4832,0,0
2024-08-21,SKU_0084,4524,4685,0,0
2024-08-22,SKU_0084,4386,4524,0,0
2024-08-24,SKU_0084,4289,4386,0,0
2024-08-25,SKU_0084,4189,4289,0,0
2024-08-26,SKU_0084,4054,4189,0,0
2024-08-27,SKU_0084,3900,4054,0,0
2024-08-28,SKU_0084,3736,3900,0,0
2024-08-29,SKU_0084,3567,3736,0,0
2024-08-30,SKU_0084,3410,3567,0,0
2024-08-31,SKU_0084,3281,3410,0,0
2024-09-01,SKU_0084,3198,3281,0,0
2024-09-02,SKU_0084,3095,3198,0,0
2024-09-03,SKU_0084,2993,3095,0,0
2024-09-04,SKU_0084,2791,2993,0,0
2024-09-05,SKU_0084,2637,2791,0,0
2024-09-07,SKU_0084,2534,2637,0,0
2024-09-08,SKU_0084,2427,2534,0,0
2024-09-09,SKU_0084,2296,2427,0,0
2024-09-10,SKU_0084,2158,2296,0,0
2024-09-11,SKU_0084,2045,2158,0,0
2024-09-12,SKU_0084,1920,2045,0,0
2024-09-13,SKU_0084,1778,1920,0,0
2024-09-14,SKU_0084,1666,1778,0,0
2024-09-15,SKU_0084,1577,1666,0,0
2024-09-16,SKU_0084,17080,1577,1,15650
2024-09-17,SKU_0084,16937,17080,0,0
2024-09-18,SKU_0084,16820,16937,0,0
2024-09-19,SKU_0084,16682,16820,0,0
2024-09-20,SKU_0084,16567,16682,0,0
2024-09-22,SKU_0084,16476,16567,0,0
2024-09-23,SKU_0084,16240,16476,0,0
2024-09-24,SKU_0084,16113,16240,0,0
2024-09-25,SKU_0084,15922,16113,0,0
2024-09-26,SKU_0084,15808,15922,0,0
2024-09-27,SKU_0084,15642,15808,0,0
2024-09-28,SKU_0084,15501,15642,0,0
2024-09-29,SKU_0084,15321,15501,0,0
2024-09-30,SKU_0084,15207,15321,0,0
2024-10-01,SKU_0084,15050,15207,0,0
2024-10-02,SKU_0084,14908,15050,0,0
2024-10-03,SKU_0084,14787,14908,0,0
2024-10-04,SKU_0084,14650,14787,0,0
2024-10-05,SKU_0084,14527,14650,0,0
2024-10-06,SKU_0084,14402,14527,0,0
2024-10-07,SKU_0084,14272,14402,0,0
2024-10-08,SKU_0084,14127,14272,0,0
2024-10-09,SKU_0084,13993,14127,0,0
2024-10-10,SKU_0084,13847,13993,0,0
2024-10-11,SKU_0084,13680,13847,0,0
2024-10-12,SKU_0084,13576,13680,0,0
2024-10-13,SKU_0084,13481,13576,0,0
2024-10-14,SKU_0084,13286,13481,0,0
2024-10-15,SKU_0084,13051,13286,0,0
2024-10-16,SKU_0084,12880,13051,0,0
2024-10-17,SKU_0084,12751,12880,0,0
2024-10-18,SKU_0084,12540,12751,0,0
2024-10-19,SKU_0084,12341,12540,0,0
2024-10-20,SKU_0084,12225,12341,0,0
2024-10-21,SKU_0084,12083,12225,0,0
2024-10-22,SKU_0084,11939,12083,0,0
2024-10-23,SKU_0084,11796,11939,0,0
2024-10-24,SKU_0084,11635,11796,0,0
2024-10-25,SKU_0084,11498,11635,0,0
2024-10-27,SKU_0084,11402,11498,0,0
2024-10-28,SKU_0084,11229,11402,0,0
2024-10-29,SKU_0084,11108,11229,0,0
2024-10-30,SKU_0084,10908,11108,0,0
2024-10-31,SKU_0084,10645,10908,0,0
2024-11-02,SKU_0084,10435,10645,0,0
2024-11-03,SKU_0084,10173,10435,0,0
2024-11-04,SKU_0084,9969,10173,0,0
2024-11-05,SKU_0084,9803,9969,0,0
2024-11-06,SKU_0084,9625,9803,0,0
2024-11-07,SKU_0084,9426,9625,0,0
2024-11-08,SKU_0084,9192,9426,0,0
2024-11-09,SKU_0084,9055,9192,0,0
2024-11-10,SKU_0084,8891,9055,0,0
2024-11-11,SKU_0084,8687,8891,0,0
2024-11-12,SKU_0084,8479,8687,0,0
2024-11-13,SKU_0084,8303,8479,0,0
2024-11-14,SKU_0084,8133,8303,0,0
2024-11-15,SKU_0084,7944,8133,0,0
2024-11-16,SKU_0084,7800,7944,0,0
2024-11-17,SKU_0084,7654,7800,0,0
2024-11-18,SKU_0084,7447,7654,0,0
2024-11-19,SKU_0084,7249,7447,0,0
2024-11-20,SKU_0084,7006,7249,0,0
2024-11-21,SKU_0084,6800,7006,0,0
2024-11-22,SKU_0084,6627,6800,0,0
2024-11-23,SKU_0084,6350,6627,0,0
2024-11-24,SKU_0084,6170,6350,0,0
2024-11-25,SKU_0084,5832,6170,0,0
2024-11-27,SKU_0084,5463,5832,0,0
2024-11-28,SKU_0084,5221,5463,0,0
2024-11-29,SKU_0084,4922,5221,0,0
2024-11-30,SKU_0084,4704,4922,0,0
2024-12-01,SKU_0084,4469,4704,0,0
2024-12-02,SKU_0084,4136,4469,0,0
2024-12-03,SKU_0084,3903,4136,0,0
2024-12-04,SKU_0084,3605,3903,0,0
2024-12-05,SKU_0084,3296,3605,0,0
2024-12-06,SKU_0084,3058,3296,0,0
2024-12-07,SKU_0084,2815,3058,0,0
2024-12-08,SKU_0084,2582,2815,0,0
2024-12-09,SKU_0084,2303,2582,0,0
2024-12-10,SKU_0084,1855,2303,0,0
2024-12-11,SKU_0084,16950,1855,1,15650
2024-12-12,SKU_0084,16571,16950,0,0
2024-12-13,SKU_0084,16317,16571,0,0
2024-12-14,SKU_0084,16123,16317,0,0
2024-12-15,SKU_0084,15741,16123,0,0
2024-12-16,SKU_0084,15438,15741,0,0
2024-12-17,SKU_0084,15136,15438,0,0
2024-12-18,SKU_0084,14805,15136,0,0
2024-12-19,SKU_0084,14501,14805,0,0
2024-12-20,SKU_0084,14231,14501,0,0
2024-12-21,SKU_0084,14024,14231,0,0
2024-12-22,SKU_0084,13810,14024,0,0
2024-12-23,SKU_0084,13552,13810,0,0
2024-12-24,SKU_0084,13076,13552,0,0
2024-12-25,SKU_0084,12728,13076,0,0
2024-12-26,SKU_0084,12282,12728,0,0
2024-12-27,SKU_0084,11988,12282,0,0
2024-12-28,SKU_0084,11755,11988,0,0
2024-12-29,SKU_0084,11535,11755,0,0
2024-12-30,SKU_0084,11191,11535,0,0
2024-12-31,SKU_0084,10681,11191,0,0
2022-01-01,SKU_0085,32408,32877,0,0
2022-01-02,SKU_0085,32159,32408,0,0
2022-01-04,SKU_0085,31964,32159,0,0
2022-01-05,SKU_0085,31764,31964,0,0
2022-01-06,SKU_0085,31515,31764,0,0
2022-01-07,SKU_0085,31286,31515,0,0
2022-01-09,SKU_0085,31050,31286,0,0
2022-01-10,SKU_0085,30838,31050,0,0
2022-01-11,SKU_0085,30553,30838,0,0
2022-01-12,SKU_0085,30313,30553,0,0
2022-01-14,SKU_0085,30044,30313,0,0
2022-01-16,SKU_0085,29801,30044,0,0
2022-01-17,SKU_0085,29508,29801,0,0
2022-01-18,SKU_0085,29230,29508,0,0
2022-01-19,SKU_0085,28962,29230,0,0
2022-01-20,SKU_0085,28719,28962,0,0
2022-01-21,SKU_0085,28447,28719,0,0
2022-01-23,SKU_0085,28181,28447,0,0
2022-01-24,SKU_0085,27933,28181,0,0
2022-01-25,SKU_0085,27666,27933,0,0
2022-01-26,SKU_0085,27412,27666,0,0
2022-01-27,SKU_0085,27183,27412,0,0
2022-01-28,SKU_0085,26973,27183,0,0
2022-01-29,SKU_0085,26721,26973,0,0
2022-01-30,SKU_0085,26467,26721,0,0
2022-01-31,SKU_0085,26152,26467,0,0
2022-02-02,SKU_0085,25896,26152,0,0
2022-02-03,SKU_0085,25569,25896,0,0
2022-02-04,SKU_0085,25300,25569,0,0
2022-02-05,SKU_0085,24942,25300,0,0
2022-02-06,SKU_0085,24597,24942,0,0
2022-02-07,SKU_0085,24234,24597,0,0
2022-02-08,SKU_0085,23865,24234,0,0
2022-02-09,SKU_0085,23580,23865,0,0
2022-02-10,SKU_0085,23291,23580,0,0
2022-02-11,SKU_0085,22966,23291,0,0
2022-02-12,SKU_0085,22701,22966,0,0
2022-02-13,SKU_0085,22385,22701,0,0
2022-02-14,SKU_0085,21595,22385,0,0
2022-02-15,SKU_0085,21275,21595,0,0
2022-02-16,SKU_0085,21010,21275,0,0
2022-02-17,SKU_0085,20686,21010,0,0
2022-02-18,SKU_0085,20411,20686,0,0
2022-02-20,SKU_0085,20114,20411,0,0
2022-02-21,SKU_0085,19790,20114,0,0
2022-02-22,SKU_0085,19487,19790,0,0
2022-02-23,SKU_0085,19159,19487,0,0
2022-02-24,SKU_0085,18886,19159,0,0
2022-02-25,SKU_0085,18588,18886,0,0
2022-02-26,SKU_0085,18194,18588,0,0
2022-02-27,SKU_0085,17899,18194,0,0
2022-02-28,SKU_0085,17621,17899,0,0
2022-03-01,SKU_0085,17248,17621,0,0
2022-03-02,SKU_0085,16945,17248,0,0
2022-03-03,SKU_0085,16588,16945,0,0
2022-03-04,SKU_0085,16287,16588,0,0
2022-03-05,SKU_0085,15870,16287,0,0
2022-03-06,SKU_0085,15443,15870,0,0
2022-03-07,SKU_0085,14497,15443,0,0
2022-03-08,SKU_0085,13263,14497,0,0
2022-03-09,SKU_0085,12872,13263,0,0
2022-03-10,SKU_0085,12540,12872,0,0
2022-03-11,SKU_0085,40086,12540,1,28589
2022-03-12,SKU_0085,39218,40086,0,0
2022-03-13,SKU_0085,38792,39218,0,0
2022-03-14,SKU_0085,38381,38792,0,0
2022-03-15,SKU_0085,37977,38381,0,0
2022-03-16,SKU_0085,37579,37977,0,0
2022-03-17,SKU_0085,37188,37579,0,0
2022-03-18,SKU_0085,36877,37188,0,0
2022-03-20,SKU_0085,36510,36877,0,0
2022-03-21,SKU_0085,36143,36510,0,0
2022-03-22,SKU_0085,35752,36143,0,0
2022-03-23,SKU_0085,35359,35752,0,0
2022-03-24,SKU_0085,34967,35359,0,0
2022-03-25,SKU_0085,34627,34967,0,0
2022-03-26,SKU_0085,34261,34627,0,0
